"","Id","groupId","matchId","assists","boosts","damageDealt","DBNOs","headshotKills","heals","killPlace","killPoints","kills","killStreaks","longestKill","matchDuration","matchType","maxPlace","numGroups","rankPoints","revives","rideDistance","roadKills","swimDistance","teamKills","vehicleDestroys","walkDistance","weaponsAcquired","winPoints","winPlacePerc"
"940165","a257819a3ba452","d920493e33b483","403dc6e6cff4d4",0,6,841.2,0,2,2,1,0,7,1,132.9,1473,"solo-fpp",97,96,1629,0,0,0,0,0,0,2789,3,0,0.9896
"1240444","bd918facca56be","0a113c59fed4e3","a2cf6f75bb807a",0,0,0,0,0,0,88,0,0,0,0,1360,"squad-fpp",31,27,1421,0,0,0,0,0,0,7.841,0,0,0.0333
"1399096","5db78c57c61438","96ee305e88be8c","77ae39dc29bfeb",0,0,0,0,0,0,91,0,0,0,0,1898,"duo-fpp",47,47,1491,0,0,0,0,1,0,0,0,0,0
"1690403","fe6dda948ea823","e02360ded2894e","ec86d9db1513a9",0,2,200,0,0,4,18,0,2,1,103.5,1522,"solo",96,95,1511,0,0,0,0,0,0,1667,7,0,0.7053
"539298","3e35b05a1bef49","0fd329265fd36c","6c813f83393baa",0,0,100,1,0,0,71,0,0,0,0,1318,"duo-fpp",48,47,1489,0,0,0,0,0,0,93,2,0,0.2766
"937516","e2ab4e9558b357","29071ff56dd620","eb4f2257265e95",0,0,0,0,0,0,47,0,0,0,0,1323,"squad-fpp",29,29,1480,0,0,0,0,0,0,20.81,0,0,0.8214
"669205","2db41f53592967","9cf02e68f84249","20de93ba304743",0,0,56,1,1,0,36,0,1,1,2.268,1357,"squad-fpp",29,28,1447,0,0,0,0,0,0,90.83,1,0,0.1786
"2309339","b08c78ff3fd7a0","a887cac39a9f02","f5e53f224ca6ba",0,1,355.8,2,1,1,5,1000,4,1,132,1400,"squad",27,27,-1,0,0,0,0,0,0,2340,6,1500,0.7692
"1680000","fa146cfcb09f0b","1942efa42edc1b","25cc20f90d188f",0,0,100,1,0,0,85,0,0,0,0,1895,"duo-fpp",45,41,1460,0,0,0,0,0,0,124.7,3,0,0
"1485578","284205632ea930","ecf9d1330e83fa","9def9b198c2ad3",0,2,197.1,1,0,1,30,0,1,1,7.412,1446,"squad",29,29,1490,0,0,0,0,0,0,1709,7,0,0.7143
"633848","3ad26d2babadee","939bc0facfed88","939871d75cd0db",0,1,145.2,0,0,1,56,0,0,0,0,1372,"squad-fpp",28,27,1425,0,0,0,0,0,0,411.8,4,0,0.4444
"1533870","b65c8ed71149cf","24d391e52ee17f","3f35489d9c9e1e",0,0,52.8,0,0,0,60,1000,0,0,0,1958,"solo-fpp",98,97,-1,0,1037,0,0,0,0,299.8,4,1500,0.5052
"801744","9ff82977a6b62b","97a00e368af531","95131d65f3a2d3",0,0,0,0,0,0,84,1097,0,0,0,1409,"solo-fpp",96,94,-1,0,0,0,0,0,0,54.22,1,1461,0.1263
"4031728","f4ad4dd1e35eaa","d17d0660e42d04","d69cd0eef5f39f",0,0,0,0,0,0,57,0,0,0,0,1182,"squad-fpp",28,28,1395,0,0,0,0,0,0,484.3,6,0,0.6296
"3509959","e41b7265a266b7","ba696201e05911","2323deab617d84",0,0,204.9,1,0,2,32,1361,1,1,9.133,1952,"squad-fpp",27,26,-1,0,762.7,0,0,0,0,2193,6,1522,0.6154
"995810","fd55082413ea53","89c827258f61aa","c16b69e4aef259",0,0,0,0,0,0,86,0,0,0,0,1364,"squad-fpp",27,26,1474,0,0,0,0,0,0,240.5,4,0,0.1154
"1410447","98dcfe7151d726","9a10a572fcc6ca","460fd6704246e1",0,0,0,0,0,0,86,0,0,0,0,1810,"duo-fpp",45,45,1510,0,0,0,0,0,0,192.2,3,0,0.0454
"4223783","4a4807f3ca8245","9ac3138fc21b24","6487a5c5826ef6",3,0,404,1,1,1,3,0,4,2,85.91,1292,"squad-fpp",25,24,1517,0,408.8,0,0,0,0,2957,7,0,1
"3445791","dcad2512fda24d","a1f05e53109f5f","cd5c4e6cc95a56",0,3,31.31,0,0,2,46,1380,0,0,0,1370,"squad",27,26,-1,1,0,0,0,0,0,2265,7,1586,0.8077
"538967","056d8d13d6b4cd","86195243ba30af","46fe313f39e7eb",0,0,261.1,1,1,1,14,1174,2,1,25.59,1501,"duo",48,48,-1,0,0,0,0,0,0,943.1,2,1540,0.6596
"2739106","f57b0649a55c8e","7e6cd194e55917","b7fbc75e9a7a83",0,0,0,0,0,0,46,0,0,0,0,1759,"squad-fpp",16,16,1497,0,0,0,0,0,0,503.5,2,0,0.2
"1866585","c4c5576c1f71c3","e1e6ae50a5d4cd","60f5eb83d4e477",0,0,0,0,0,0,86,966,0,0,0,1889,"squad-fpp",27,26,-1,0,0,0,0,0,0,57.97,1,1420,0
"1849375","5feeffc84d7b17","3856469dbb9226","b15ecf5c21a55c",1,2,173.4,1,0,3,20,0,2,1,17.08,1789,"squad",26,26,1480,0,3645,0,0,0,0,2106,4,0,0.52
"3993485","162c2442452741","13ca71c4f0d671","349f2ba0aac5b6",0,0,0,0,0,0,81,1239,0,0,0,1380,"squad-fpp",27,26,-1,0,0,0,0,0,0,4.177,1,1495,0.0769
"1728864","7731a5b59b1be3","3e3e1d382210e8","67a131b36b0791",0,1,168.4,0,0,0,11,0,2,1,70.4,2058,"solo",97,90,1543,0,0,0,0,0,0,2025,5,0,0.8958
"1027354","05020cbcb7a4d4","9cf342082e8b07","0d2da4151d0eb8",0,1,245.9,2,1,0,21,0,2,1,47.82,1776,"squad-fpp",30,27,1422,0,3788,0,0,0,0,964.1,7,0,0.4138
"3574444","8dbb0ebc892224","20e6321b3153df","c19dce4c2ba3d4",0,2,155.2,1,1,1,23,0,1,1,118.6,1413,"duo-fpp",46,42,1513,0,0,0,0,0,0,1633,5,0,0.9556
"4056116","fc69a716bf5155","ee6e3efbe40b46","893aa741790f12",1,2,0,0,0,3,64,0,0,0,0,922,"crashfpp",50,46,1500,0,4938,0,0,0,0,428.6,1,0,0.3061
"3653583","6dffa90ac4dbfa","c5fbda39e8c362","c0042896d7f5f5",1,1,254.7,0,0,1,44,0,0,0,0,1945,"squad-fpp",26,24,1536,0,2274,0,56.93,0,0,2699,3,0,0.84
"2200791","12ba9a96bfd79a","789d197022d2b8","1f2d0a554edbf2",0,2,191.3,0,0,0,27,0,1,1,0,1461,"solo",92,87,1510,0,0,0,0,0,0,1785,2,0,0.6264
"102907","862a9aa7fe9a83","4b8a1830a7ba03","ec1dec97d7f13b",0,2,106.8,1,0,3,17,0,2,2,21.51,1355,"squad-fpp",29,29,1414,0,0,0,0,0,0,1757,6,0,0.8214
"732684","c37d02d07e6ee8","d58feef2c459bd","ba777535f0f9d0",0,0,87.37,0,1,0,36,0,1,1,4.472,1865,"duo-fpp",49,47,1500,0,0,0,0,1,0,107.6,5,0,0.1667
"3156873","f3405cac83d8b3","a7c6fa793f1529","bd12d643e26aac",0,0,46.16,0,0,0,84,1197,0,0,0,1297,"duo-fpp",48,47,-1,0,0,0,0,0,0,27.32,1,1553,0.1277
"1977386","30459b65d3a2c8","ab08fea44461c2","5112b48b2ca585",1,2,190.8,0,1,4,20,1773,1,1,227.9,1722,"squad-fpp",30,28,-1,0,3498,0,0,0,0,2782,7,1819,1
"1636741","2693b5ae6a2471","14f9f9614502cb","5f584edf93c969",0,2,307.5,1,0,1,26,1301,1,1,7.248,1361,"squad-fpp",29,28,-1,0,0,0,0,0,0,3274,4,1509,0.8571
"640678","6eb633ce2975e0","3ea10e51ae1ae9","9a8136eb5e04c0",0,1,100,0,1,0,38,0,1,1,5.469,1319,"solo-fpp",97,95,1696,0,0,0,0,0,0,450.9,4,0,0.4583
"3725617","92d5d3f740238c","d2f1c4d3fe361f","f53bff9923268b",0,1,196.5,0,1,1,38,1813,1,1,14.07,1331,"squad-fpp",27,25,-1,0,518,0,0,1,0,426.3,3,1641,0.3462
"2388664","df96db30501829","fe94648f3d0444","86c6db13690ee7",0,5,70.12,0,0,1,39,0,0,0,0,1961,"duo-fpp",47,46,1587,0,10580,0,0,0,0,1389,5,0,0.8913
"4242475","f92aaafb02d4c1","cb658ea776847c","2c85a3529a8723",0,0,97.72,0,0,0,66,0,0,0,0,1974,"solo-fpp",92,90,1462,0,0,0,0,0,0,506.7,4,0,0.3516
"46385","ee33a0053037b8","5c56f921a89364","34f0c523058dbd",1,3,657.8,1,1,1,4,0,4,2,93.32,1370,"duo-fpp",48,45,1464,0,0,0,0,0,0,1748,4,0,1
"46230","89db2cb719b68a","18e9589194352c","15fbf879405faf",1,2,399.6,2,2,2,5,1394,4,1,33.81,1363,"duo",47,45,-1,0,0,0,0,0,0,1780,10,1540,0.7826
"595418","dd8523e0135f06","5cd52a8204c540","1da684a3fbd996",0,0,100,0,0,0,49,1702,1,1,9.857,1472,"solo-fpp",100,98,0,0,0,0,0,0,0,4.153,1,1456,0.0404
"2208830","1958edc96083e6","bdd8c1b3054083","8f856ff9e61c83",0,2,141.4,2,0,6,33,0,1,1,1.824,1944,"squad-fpp",30,29,1473,0,268.4,0,0,0,0,2117,4,0,0.4828
"3102800","f9dc6ee7e781c4","9b5419c9ee21af","d5d19a5010d67f",0,0,21.54,0,0,0,88,1495,0,0,0,1391,"solo-fpp",96,93,-1,0,0,0,0,0,0,40.72,1,1434,0.0842
"1919245","a4aec006351e39","ec7243b2132a29","70edd16b5ca086",0,0,0,0,0,0,86,1000,0,0,0,1446,"squad-fpp",28,28,-1,0,0,0,0,0,0,40.2,1,1500,0.0741
"259798","3e265f7a75a424","9704d71a9a3184","de051e1657a511",0,0,0,0,0,0,74,0,0,0,0,1372,"squad",27,27,1576,0,0,0,0,0,0,30.41,1,0,0.3462
"509061","cf2e518d656a87","45d2bcadbbeea4","3e5073a7919a02",0,1,0,0,0,0,42,0,0,0,0,1400,"squad-fpp",28,27,1374,0,0,0,0,0,0,1720,5,0,0.8519
"4172374","132608c5baef78","40c53d4e016365","f9008d08c5794b",0,0,82.98,0,0,0,91,1188,0,0,0,1321,"squad-fpp",28,28,-1,0,0,0,0,0,0,35.32,1,1514,0.0741
"1261370","10e49a4b73b32b","224cac669663c8","ed5e8816e9284f",0,1,207.2,0,0,0,49,1212,0,0,0,1312,"squad-fpp",28,27,-1,0,0,0,18.31,0,0,2942,7,1474,0.7778
"445110","c9f83dba428a08","e33adbfcde750c","b78a81ee70fccd",1,10,427.7,3,1,2,9,0,3,1,103.1,2186,"squad",27,27,1513,1,232.8,0,0,0,0,2565,9,0,0.9231
"114961","5c5847ef469709","e78dd8cc6365c0","f6d681f87726fb",0,0,8.138,0,0,0,51,1000,0,0,0,1853,"duo-fpp",48,48,-1,0,2737,0,0,0,0,1891,3,1500,0.5532
"1134262","b47c5432711be4","d64cd572e257a1","7abff343cb4451",0,0,0,0,0,0,84,0,0,0,0,1823,"duo-fpp",45,42,1477,0,0,0,0,0,0,10.51,1,0,0.0227
"78556","18e154da1259d9","3dd70074eaf9d9","55f8e788e480a2",1,0,100,1,0,0,94,0,0,0,0,1434,"squad",27,26,1481,0,0,0,0,0,0,27.17,2,0,0
"2732738","6554c35ce740fe","984c725097ba65","39f290e85e9cd1",1,1,80.66,1,0,1,31,0,1,1,37.08,1382,"duo-fpp",50,47,1396,0,0,0,0,0,0,1828,4,0,0.6735
"3136515","c0e8ebe89c604b","523334fab858c6","2461b97e006ce2",0,0,144.8,0,0,0,44,0,0,0,0,1774,"squad-fpp",27,26,1394,3,0,0,0,0,0,3964,4,0,0.8846
"1814535","334441d135fe61","7d164959eb434c","db929a99df7a2b",0,0,0,0,0,0,66,1029,0,0,0,1329,"duo-fpp",49,48,0,0,0,0,0,0,0,241.7,4,1516,0.4375
"4439816","f163928ceba720","8acb62cbd2b7f6","485b8d92ed7eed",1,3,189.1,0,0,4,50,0,0,0,0,1820,"duo-fpp",48,46,1528,0,257.3,0,0,0,0,4525,3,0,0.8511
"2971169","49ffdbca2b07ac","37e0e25ba6fbdd","f65f9438f8538f",0,3,5.832,0,1,7,24,0,1,1,170.2,1914,"duo-fpp",45,42,1464,0,1298,0,0,0,0,2581,4,0,0.9091
"2631035","a54ec274e5caf4","f7c1a1a11e29fd","2cb5eedf2df555",0,8,146.4,0,0,6,15,0,2,1,58.52,1322,"duo-fpp",48,48,1475,0,691,0,0,0,0,2636,8,0,0.8511
"3653382","a4b3b9c44afdf0","28cc0cb34daf40","f7b4d7b79c1195",0,2,188.6,1,0,3,30,0,1,1,8.833,1352,"duo-fpp",46,42,1508,0,0,0,0,0,0,661.3,7,0,0.5111
"372968","135f9e8b6c3225","36c01f5b8fac01","108400d3235946",0,4,323.7,5,0,7,20,996,2,1,30.57,1746,"squad-fpp",29,29,-1,0,0,0,0,0,0,1325,7,1464,0.2143
"392114","362761f6a1dc03","b546eda19b04ff","1dddc9671416bc",0,0,130.3,2,0,0,41,0,1,1,4.413,1887,"squad-fpp",29,29,1423,0,0,0,0,0,0,66.55,2,0,0.0357
"1579816","71b3470d4cac50","600f7081bc326f","906805eda02658",0,1,408.5,3,1,6,11,1545,3,1,74.67,1399,"squad-fpp",30,29,-1,0,0,0,0,0,0,1981,4,1565,0.7241
"2416598","68468a07a2a7ee","6d8904741cd8b2","47bf06e8fc98a7",0,2,200,0,0,4,21,0,2,1,23.33,1451,"solo-fpp",95,94,1489,0,0,0,0,0,0,263.3,2,0,0.4787
"3847675","14940ad73a93bf","7ca96773b89de6","a388702633bc02",0,4,695.4,3,1,1,4,0,5,2,65.96,1393,"duo-fpp",49,48,1525,0,0,0,64.87,0,0,2487,3,0,0.8542
"3972199","1744189acf8979","6ee32a4a03f126","299276fcdc22c7",2,4,453.5,4,1,4,5,0,4,2,59.15,1310,"squad-fpp",27,27,1454,1,0,0,0,0,0,4013,4,0,0.9231
"3021074","99b51373ccc158","d05e321c363436","8f6332ab5f66b9",0,0,246.2,2,2,0,12,1334,3,1,27,1812,"squad-fpp",29,28,-1,0,0,0,0,0,0,698.1,3,1484,0.25
"4178498","68d70fd24603d7","84adf76208c9aa","e7465e2af2ca08",1,6,172.6,1,0,2,24,0,1,1,12.88,1796,"squad-fpp",29,27,1496,0,4850,0,0,1,0,2964,11,0,0.9286
"144989","c581dcf6c7d1d5","cb6e6781a7376e","7685e152d3519d",1,0,71.81,0,0,0,73,1375,0,0,0,1202,"squad",29,29,-1,0,0,0,0,0,0,151.8,3,1552,0.2143
"148270","8fe03345643400","970dfcce1bae54","3b7ae7db7aaed5",0,0,78.86,2,0,0,10,1372,2,1,154.3,1933,"duo-fpp",49,45,-1,1,3341,0,0,0,0,1973,5,1482,0.9167
"4181055","d82a06045ce5b3","541b43603e5a66","b94f466ad42b2c",0,3,0,0,0,2,47,0,0,0,0,1869,"squad",28,28,1530,0,2855,0,0,0,0,3643,5,0,0.7778
"282550","927e3b90e9d738","943719acb816a7","523ae164ca9c4d",0,2,339,2,2,2,10,1177,3,1,21.66,1376,"duo",49,49,-1,0,0,0,0,0,0,2064,5,1420,0.7083
"1545200","07ee3508abf0c1","f5dd1eb2768143","bda7e9afaa4de0",1,2,76.78,1,0,8,37,1122,1,1,24.79,1367,"squad",25,25,-1,0,0,0,0,0,0,629.4,2,1491,0.5
"62325","5a3e2c815814e8","5619d6665b59b7","c950dd18110f35",1,1,62.54,0,0,1,58,0,0,0,0,1916,"duo-fpp",46,44,1497,0,0,0,0,0,0,1506,6,0,0.5111
"2154550","706a98ff1a4342","26e873ef0c04f8","fd0d0e547bf7ce",1,1,160.6,1,0,0,63,0,0,0,0,1401,"duo-fpp",48,46,1721,0,0,0,0,0,0,102.9,3,0,0.3617
"1801809","530e531189b8c8","dd3bac511e0fe4","038f2e72843958",0,1,188.5,2,0,3,20,1119,1,1,22.79,1870,"squad-fpp",28,26,-1,1,2005,0,0,0,0,3134,5,1555,0.9259
"1807296","9d3f096c360a8f","b2aa34ddd12d87","cc3481db7df3f9",0,3,459.8,4,1,13,7,0,4,1,50.93,1975,"squad-fpp",28,26,1488,0,0,0,0,0,0,814.8,9,0,0.4444
"913076","990a6568b07b43","01c6bdef8cb701","0cc7d08da469c7",0,1,98.04,0,0,1,45,0,0,0,0,1400,"duo-fpp",49,46,1505,0,3200,0,0,0,0,1380,9,0,0.8125
"3713269","308583cda35a74","19f7a0f5e248f9","1028e442d9c005",0,0,121.3,0,0,0,53,1012,0,0,0,1401,"duo-fpp",49,48,-1,0,0,0,0,0,0,1461,5,1478,0.6875
"3698665","d6380147a245e4","ed959ae2d121d5","312feefe8232f5",0,2,0,0,0,0,43,1171,0,0,0,1460,"duo-fpp",45,41,-1,0,0,0,0,0,0,2941,10,1516,0.9091
"3942582","a1c31072fe4433","ab19ffb7aa029d","b2bf95dbbc2837",1,2,206.1,0,0,2,26,0,1,1,4.418,1328,"squad-fpp",29,28,1825,1,0,0,0,0,0,3173,4,0,0.9643
"1700240","1d05ccd7a3123e","da19c210f4b360","9345286797942b",1,0,0,0,0,0,62,1388,0,0,0,1388,"duo-fpp",50,49,-1,0,0,0,0,0,0,775.4,2,1506,0.5102
"4205555","13e411f9b4a1fd","aa20c4d2ea3800","e4658c8e9c12c8",0,0,88.13,0,0,0,60,0,0,0,0,1894,"squad-fpp",27,27,1624,1,3473,0,0,2,1,882.2,4,0,0.4231
"4371915","5f199d53de5cf4","968b24219af170","96754472e0a9db",0,0,0,0,0,0,68,0,0,0,0,1371,"duo-fpp",48,45,1497,0,0,0,0,0,0,108.2,1,0,0.3191
"173861","fd702efe3244e8","f48280e953e64c","b32237c5d21008",0,2,27.97,0,0,2,35,1197,1,1,4.856,1387,"duo-fpp",48,46,-1,0,0,0,0,0,0,635.4,2,1502,0.5532
"331020","531ada7105481f","5c2023c9963c6e","8f45f243c1263b",0,0,0,0,0,0,79,0,0,0,0,1889,"solo",96,91,1471,0,0,0,0,0,0,45.57,2,0,0.1895
"1847473","73ace1d0a7ae3c","c2a1c73db55846","a8fc19d4561837",1,6,604.2,1,0,2,8,0,3,2,51.35,1832,"squad-fpp",29,27,1539,0,907.3,0,0,0,0,3157,8,0,1
"3728630","4c7837465a017f","737e9972d8b8e3","20fd5004c2248c",0,0,122.7,0,0,1,20,1254,2,1,31.61,1314,"duo-fpp",49,48,-1,0,0,0,0,0,0,338.2,1,1478,0.4167
"364638","c20491e361a954","e69146a583c4e4","5dbd8d0fd05620",1,4,199,1,0,3,15,0,2,1,16.46,1385,"squad",30,29,1484,0,0,0,0,0,0,3089,6,0,0.7586
"544331","81213f2bf143d0","0945e0c5cbf62d","501936f92a735b",0,0,0,0,0,0,90,0,0,0,0,1391,"duo-fpp",45,44,1473,0,0,0,0,0,0,10.33,0,0,0
"3153416","c29e28486239a8","106f66b17bd6ab","abe2be0676b8fe",0,0,121.4,0,0,0,42,0,1,1,2.102,1985,"solo",98,96,1516,0,0,0,0,0,0,216.6,2,0,0.1856
"1769969","8d63fc4ea02531","02cc088116ec0b","e472635ccef74e",0,0,83.3,0,0,0,47,0,0,0,0,1380,"solo-fpp",96,93,1483,0,0,0,0,0,0,1919,3,0,0.8737
"123380","0910f5cc4802cc","a2a675831e06f5","d9e243538a32d2",0,0,0,0,0,3,72,0,0,0,0,1864,"squad",28,28,1273,1,0,0,0,0,0,586.8,2,0,0.1852
"4040776","9422753287defb","a86027bfbdd89f","a5fadc0142276d",0,0,93.52,1,0,0,41,0,1,1,3.416,1477,"squad",27,26,1419,0,0,0,0,0,0,88.21,3,0,0.1923
"667009","b9b386ad2bb315","02f652c5f8f6df","922036d628ff9f",0,2,338.1,2,2,3,13,1133,3,2,7.101,1995,"duo-fpp",47,45,-1,0,1750,0,0,0,0,3166,7,1515,0.6957
"800723","469ca1780c1b53","651d3ffbb4aa36","6ac5cbabced987",1,2,175.7,0,1,4,11,0,2,1,149.5,1433,"solo-fpp",99,94,1476,0,0,0,0,0,0,950,5,0,0.9592
"1836895","c31d027ce82cdb","043b45c7f156bb","64f6afa037ec91",1,2,147.3,1,0,4,28,0,1,1,6.269,1700,"squad",25,23,1450,1,1562,0,0,0,0,1498,3,0,0.4583
"558604","c6f2e998dec535","f4df733cc312b5","0a4dbd262efe98",0,0,85,1,0,0,72,0,0,0,0,1354,"squad-fpp",32,31,1439,0,0,0,0,0,0,230.4,3,0,0.3226
"2889102","4b06c33c5e4d5d","dfbbab1c1601f3","8a6669c5327ffa",0,2,508.3,3,0,3,10,1718,3,2,43.42,1369,"squad-fpp",29,28,-1,0,1099,0,0,0,0,1594,5,1529,0.6071
"2251939","536fe2f6cae181","eae7aba4b20f0b","900f6caa946403",0,0,29.4,0,0,0,94,0,0,0,0,1391,"squad-fpp",28,27,1603,0,0,0,0,0,0,80.77,3,0,0
"1194895","c410e21b8f39f2","85838a74f9b83d","264a82cad813e3",0,3,128.5,0,0,0,15,0,2,1,52.98,1422,"solo",92,90,1527,0,0,0,0,0,0,1416,5,0,0.9011
"861055","d5c23990adac8c","aaf42567ee0819","434b309782f80e",0,1,200,1,0,0,17,0,2,2,18.06,1781,"duo-fpp",46,46,1430,1,0,0,0,0,0,130.1,3,0,0.1556
"1517129","1a5c99134c596e","784dd76c7689e7","126f54bf2c4691",3,1,226.7,1,0,2,30,0,1,1,62.91,1294,"duo-fpp",45,41,1561,0,0,0,13.02,0,0,347.4,3,0,0.4318
"2710696","8626900b1c37b3","b757157e762084","48e1ee9e603ebe",0,5,553.1,1,2,2,6,0,3,1,154.6,1953,"duo-fpp",49,47,1676,1,3042,0,0,0,0,3651,6,0,0.9375
"3844768","f0c7983c8e4a2b","e0c60d29ba742e","28ef42a0e1c2ca",0,1,53.45,0,0,5,25,1020,1,1,5.394,2011,"duo",48,46,-1,0,0,0,4.188,0,0,562.2,5,1516,0.4255
"2662465","c6d7dad69a3aea","7c14724cf6d971","d0824b41a6451c",0,0,0,0,0,0,58,0,0,0,0,1848,"solo-fpp",94,93,1547,0,0,0,0,0,0,729.5,2,0,0.5054
"2798323","d3e156c38631e7","12c04846d3bf50","3afcc12f6639d5",0,0,0,0,0,5,68,1448,0,0,0,1415,"squad",28,28,-1,0,0,0,0,0,0,511.2,2,1534,0.4444
"819306","d0359d3d3780c2","8fbbb1c86f60a0","4977a97cce7abe",0,1,194.4,1,0,1,26,1375,1,1,126.2,1802,"squad-fpp",29,29,-1,0,7862,0,57.55,0,0,2641,6,1577,0.7143
"267764","9b7e03f8ef09fa","7ed038a943eb47","02a33c2c864ed5",1,0,200,1,1,0,34,0,1,1,25.34,1783,"duo-fpp",47,43,1509,0,0,0,0,0,0,2237,6,0,0.5
"502990","de288df1cac6dc","60e1a84854c850","aab8b5c07ca9cf",0,3,357,0,0,2,12,0,2,1,28.41,1372,"solo-fpp",96,94,1539,0,1795,0,44.36,0,0,1718,6,0,0.9158
"2502048","5d35e7645b5a6c","cef84e5aec5a25","838cb9a3c94598",5,0,1266,0,0,0,14,0,12,2,47.27,1195,"normal-squad-fpp",8,8,1500,0,0,0,0,3,0,0,15,0,0.2857
"3399356","2807bfbfcc29d4","386262e81dbb64","f98b367e7a1491",0,0,84,0,0,0,98,0,0,0,0,1409,"squad-fpp",28,28,1026,0,0,0,0,0,0,26.22,1,0,0
"1525391","56f0d8765d4ca5","b4d4767504fb0d","ab30ee13b93d7a",0,0,51.6,0,0,0,68,0,0,0,0,1265,"squad-fpp",30,28,1502,1,0,0,0,0,0,296.4,5,0,0.3103
"3281900","1e6905f272ceb2","cd72e0b69992af","71c13417df63eb",0,0,0,0,0,0,93,0,0,0,0,1455,"duo-fpp",47,44,1493,0,0,0,0,0,0,7.635,1,0,0
"241162","7896f590daddba","6f364be5f6c8b7","567e11c8fb3daf",0,0,100,1,0,0,66,1120,0,0,0,1842,"duo-fpp",46,44,-1,0,0,0,0,0,0,262.6,1,1528,0.2889
"2460583","6842deac092b46","545c62697b7633","8d3583905c7f0b",0,0,0,0,0,0,82,0,0,0,0,1385,"duo-fpp",47,47,1542,0,0,0,0,0,0,54.16,1,0,0.1522
"1304305","55598eb4a2dbec","6b170793193ff8","103e06b98d1431",1,0,66.96,0,0,0,85,0,0,0,0,1833,"duo-fpp",49,46,1500,0,0,0,0,0,0,100.5,3,0,0.125
"1866854","2783c9d203e296","44228ca13e690f","acf23051dc254a",0,0,155.7,1,0,2,13,0,2,2,16.82,1884,"duo-fpp",49,47,1500,0,13.5,0,0,0,0,442.4,6,0,0.4583
"3958498","6bd46f41aa4dec","07cfe8159613cd","c481ead7193e9a",0,1,20.91,0,0,3,49,0,0,0,0,1773,"squad-fpp",25,25,1471,0,3618,0,0,0,0,1471,5,0,0.75
"1468236","eaa6c383fcbaf9","4af72c082d398b","0c707a453866ad",1,0,384.2,4,1,0,14,0,3,3,12.53,1464,"squad-fpp",28,28,1394,0,0,0,0,0,0,106.3,1,0,0.1481
"798530","cc5882f28690f4","1417986140327f","c16b69e4aef259",1,8,683.9,6,1,4,2,0,7,3,70.28,1364,"squad-fpp",27,26,1510,1,1239,0,0,1,0,2332,4,0,0.9231
"2325441","7a4e8448c0d29f","8d600c13bf5956","e23346e33ac4c9",0,0,0,0,0,0,50,1258,0,0,0,1425,"squad-fpp",30,30,-1,0,0,0,0,0,0,1884,3,1558,0.6897
"1068083","f6e34064364c16","b74fb793d52a89","65ae590763b971",1,0,63.5,0,0,0,48,0,0,0,0,1448,"squad-fpp",29,28,1433,0,0,0,0,0,0,3153,4,0,0.6786
"987040","8cff78f4eacb18","42f2c7e92bd351","a7cb5137eaaca0",5,6,953,4,4,4,1,0,10,2,186.8,1347,"squad-fpp",29,29,1483,2,0,0,0,0,0,2574,9,0,1
"188160","a5de25c08bea68","3722bab88da4e9","a65da63241918b",0,0,0,0,0,0,96,0,0,0,0,2176,"solo-fpp",98,97,1660,0,0,0,0,0,0,40.63,2,0,0.0206
"3118283","8e8398c0121910","7af1e0b7e7bb16","833b09018873ba",0,6,497.2,5,1,6,3,1468,5,2,40.61,1373,"squad-fpp",27,25,-1,2,416,0,0,0,0,2511,4,1497,0.8462
"990754","d2195a895f0584","2a3b4f1b088297","5d8a78f186dd61",0,3,100,1,0,2,28,0,1,1,145.8,1390,"squad-fpp",30,30,1490,1,0,0,0,0,0,1514,4,0,0.7241
"7814","c7ac6aba413511","7cc9c359731143","41c1f4981feb20",0,0,163.5,0,1,1,38,1451,1,1,74.14,1356,"solo-fpp",96,93,-1,0,0,0,0,0,0,280.8,3,1535,0.5263
"3164247","a373a2eb30c54c","0b5a6e4a925603","048a28255489c9",0,0,0,0,0,0,84,0,0,0,0,1855,"squad",26,26,1517,0,0,0,0,0,0,84.53,2,0,0.08
"499785","4cabd44a6d4ce5","dbd34c4fc6d424","b6839ecc0b99f0",0,0,176.7,1,0,2,69,1078,0,0,0,1530,"squad-fpp",30,28,-1,0,0,0,0,0,0,451.2,3,1482,0.3448
"265393","053dfbbe8388d6","7d5496d843041b","23639f58cb409b",0,0,0,0,0,0,92,0,0,0,0,1890,"solo-fpp",97,94,1510,0,0,0,0,0,0,42.17,1,0,0.0625
"1614865","baaf87169d2b50","64e80c0358cc50","9aba6821b294ca",0,0,0,0,0,1,56,1090,0,0,0,1301,"squad",27,26,-1,0,0,0,5.737,0,0,2264,6,1446,0.5769
"1001316","1cfbcd6e166adf","9abcc349439ad5","b871054a4083ae",0,0,0,0,0,0,97,1252,0,0,0,1425,"solo-fpp",98,98,-1,0,0,0,0,0,0,0,1,1465,0.0103
"1979831","536899111cedfa","1b2109bba43c31","326197af6810f0",0,0,64.03,0,0,0,50,1406,0,0,0,1409,"squad-fpp",26,26,-1,0,0,0,0,0,0,1490,6,1460,0.64
"306870","ced2b71f3ee222","ad6984da65d0e7","8c5a00516d21e3",1,0,614,3,1,1,4,1493,5,2,57,1376,"duo-fpp",49,45,-1,0,0,0,0,1,0,516.6,3,1548,0.5208
